Date,M&M_close,M& M_vol,M& M_returns,Maruti_close,Maruti_vol,Maruti_returns,TATA_close,TATA_vol,TATA_returns
4/2/2018,748.049988,3567965,-9.149964,9008.200195,552649,-147.100586,339.149994,9874486,-12.299988
4/3/2018,770.099976,2500384,-22.049988,9026.450195,339709,-18.25,343.100006,6989584,-3.950012
4/4/2018,756.549988,3295198,13.549988,9013.5,488280,12.950195,355.600006,27157199,-12.5
4/5/2018,774.599976,2224647,-18.049988,9132.599609,236956,-119.099609,362.200012,28886070,-6.600006
4/6/2018,771.950012,1194886,2.649964,9206.200195,429514,-73.600586,364.100006,13297051,-1.899994
4/9/2018,786.200012,1813902,-14.25,9292.650391,426170,-86.450196,358.299988,9555113,5.800018
4/10/2018,777.599976,2193150,8.600036,9273.450195,299119,19.200196,353.25,8201215,5.049988
4/11/2018,789,1448946,-11.400024,9302.5,318010,-29.049805,355.799988,5622957,-2.549988
4/12/2018,787.849976,1146053,1.150024,9204.450195,300797,98.049805,358.399994,13145938,-2.600006
4/13/2018,789.599976,2183881,-1.75,9123.950195,366224,80.5,357.049988,5935628,1.350006
4/16/2018,801.450012,2896629,-11.850036,9232,271057,-108.049805,339.149994,19157051,17.899994
4/17/2018,809.349976,4339790,-7.899964,9160.349609,342578,71.650391,336.450012,14241074,2.699982
4/18/2018,798.299988,1503151,11.049988,9121.5,452854,38.849609,334.799988,6699271,1.650024
4/19/2018,801.900024,2590266,-3.600036,9077.650391,256088,43.849609,334.25,7087115,0.549988
4/20/2018,799.5,2561105,2.400024,9025,303913,52.650391,336,11908652,-1.75
4/23/2018,824.299988,2751312,-24.799988,9064.849609,302205,-39.849609,334.049988,8056732,1.950012
4/24/2018,838.549988,2872669,-14.25,9064.650391,312103,0.199218,331.549988,9210931,2.5
4/25/2018,853.849976,3602302,-15.299988,8934.599609,488641,130.050782,328.600006,6306039,2.949982
4/26/2018,858.150024,5461957,-4.300048,8946.450195,614321,-11.850586,330.25,16647689,-1.649994
4/27/2018,862.700012,1087577,-4.549988,8783.349609,1873816,163.100586,336.899994,8804236,-6.649994
4/30/2018,873.299988,1137366,-10.599976,8814.950195,497504,-31.600586,340.399994,5937740,-3.5
5/2/2018,863.150024,1341643,10.149964,8744.5,806846,70.450195,336.049988,16022148,4.350006
5/3/2018,865.099976,2126154,-1.949952,8755.950195,406825,-11.450195,333.5,6870513,2.549988
5/4/2018,854.299988,961238,10.799988,8678.200195,490244,77.75,334.399994,6660062,-0.899994
5/7/2018,885.599976,1916654,-31.299988,8743.700195,342702,-65.5,335.149994,3888627,-0.75
5/8/2018,865.299988,1834833,20.299988,8775.200195,404969,-31.5,332.149994,8114997,3
5/9/2018,860.099976,1630905,5.200012,8718.349609,314057,56.850586,341.950012,19019847,-9.800018
5/10/2018,856.5,1369399,3.599976,8704.950195,298598,13.399414,333.600006,11158000,8.350006
5/11/2018,869.099976,1304682,-12.599976,8750.299805,264405,-45.34961,330.799988,7365579,2.800018
5/14/2018,852.650024,1492933,16.449952,8707,276620,43.299805,323.600006,8312976,7.199982
5/15/2018,847.049988,2060487,5.600036,8726.599609,506107,-19.599609,310.100006,15323964,13.5
5/16/2018,853.099976,1559853,-6.049988,8695.599609,288597,31,310.25,12051269,-0.149994
5/17/2018,849,1065979,4.099976,8697.5,379606,-1.900391,314.899994,10214660,-4.649994
5/18/2018,836,1983383,13,8510.950195,603507,186.549805,304.600006,11688577,10.299988
5/21/2018,825.950012,1670673,10.049988,8428.5,872463,82.450195,295.899994,11549490,8.700012
5/22/2018,830.200012,1937535,-4.25,8560.650391,410467,-132.150391,307.700012,17199292,-11.800018
5/23/2018,831.799988,1315364,-1.599976,8497.400391,399631,63.25,309.450012,17698475,-1.75
5/24/2018,843.049988,1394760,-11.25,8410.75,292331,86.650391,288.649994,46104103,20.800018
5/25/2018,857.700012,2069467,-14.650024,8548.150391,519151,-137.400391,294.149994,19240172,-5.5
5/28/2018,849.950012,3096495,7.75,8709.299805,446264,-161.149414,296.299988,8516862,-2.149994
5/29/2018,870.25,4666224,-20.299988,8714.900391,665121,-5.600586,294.649994,9816561,1.649994
5/30/2018,897.950012,8212884,-27.700012,8588.200195,508262,126.700196,288.899994,11649429,5.75
5/31/2018,922.950012,9417129,-25,8537.200195,679959,51,282.5,28771987,6.399994
6/1/2018,901.599976,3431462,21.350036,8808.849609,1002010,-271.649414,287.200012,15840810,-4.700012
6/4/2018,914.5,3364222,-12.900024,8749.849609,380690,59,286.649994,10835487,0.550018
6/5/2018,901.299988,1836194,13.200012,8810.400391,400886,-60.550782,284.950012,7456195,1.699982
6/6/2018,914.299988,2102493,-13,8842.349609,328784,-31.949218,295.649994,19754001,-10.699982
6/7/2018,920.299988,2668799,-6,8911.25,267961,-68.900391,305.399994,22839023,-9.75
6/8/2018,911.650024,1335422,8.649964,8932.450195,287823,-21.200195,309.950012,27249374,-4.550018
6/11/2018,916.849976,1747134,-5.199952,9022.650391,337828,-90.200196,309.75,14650133,0.200012
6/12/2018,917.599976,2032546,-0.75,9016.75,343452,5.900391,307.799988,7932388,1.950012
6/13/2018,917.650024,1353228,-0.050048,8967.349609,369407,49.400391,308.399994,7280886,-0.600006
6/14/2018,922.049988,1385264,-4.399964,8958,269078,9.349609,305.899994,6532693,2.5
6/15/2018,909.450012,2619109,12.599976,8951.599609,496572,6.400391,302.950012,8224497,2.949982
6/18/2018,913.900024,1496081,-4.450012,8973.450195,305144,-21.850586,308.799988,8787098,-5.849976
6/19/2018,891.400024,1878313,22.5,8862.599609,350407,110.850586,305.049988,10498362,3.75
6/20/2018,904.400024,2671370,-13,8948.299805,325981,-85.700196,305.600006,6607472,-0.550018
6/21/2018,883.599976,4202520,20.800048,8863.049805,313349,85.25,307,5085379,-1.399994
6/22/2018,908.200012,4589148,-24.600036,8874.900391,319027,-11.850586,308,6033095,-1
6/25/2018,905.599976,2984963,2.600036,8793,254954,81.900391,289.399994,16392183,18.600006
6/26/2018,898,2106484,7.599976,8931.349609,387769,-138.349609,276.850006,30728620,12.549988
6/27/2018,892.650024,2168303,5.349976,8898.299805,501622,33.049804,271.049988,19077416,5.800018
6/28/2018,907.75,4493297,-15.099976,8771.299805,376404,127,263.350006,19507165,7.699982
6/29/2018,897.700012,2441612,10.049988,8825.599609,458807,-54.299804,269.299988,14765516,-5.949982
7/2/2018,886.650024,2180118,11.049988,8821.049805,298529,4.549804,266.700012,16495647,2.599976
7/3/2018,894.200012,1406654,-7.549988,8975.150391,375718,-154.100586,269.450012,11484332,-2.75
7/4/2018,900.099976,1457165,-5.899964,9220.799805,656141,-245.649414,267.049988,7394858,2.400024
7/5/2018,912.349976,1935437,-12.25,9347.049805,887919,-126.25,261.549988,20820454,5.5
7/6/2018,924.950012,2998570,-12.600036,9317.5,508241,29.549805,270.850006,19215897,-9.300018
7/9/2018,932.75,2472960,-7.799988,9374.900391,331872,-57.400391,273.5,9387556,-2.649994
7/10/2018,930.549988,1617650,2.200012,9531,485745,-156.099609,275.450012,6351033,-1.950012
7/11/2018,931,2732003,-0.450012,9384.700195,328446,146.299805,267.799988,7356582,7.650024
7/12/2018,915.799988,2173358,15.200012,9347,336960,37.700195,266.100006,8573517,1.699982
7/13/2018,906.700012,2296504,9.099976,9431.049805,511150,-84.049805,263.600006,8352827,2.5
7/16/2018,900.349976,1901810,6.350036,9385.299805,216426,45.75,252.100006,11067012,11.5
7/17/2018,922.450012,1791101,-22.100036,9445.400391,457123,-60.100586,257.950012,6350966,-5.850006
7/18/2018,902.450012,1442856,20,9366.799805,430624,78.600586,251.850006,9348644,6.100006
7/19/2018,913,2040980,-10.549988,9389.099609,199983,-22.299804,252.5,9556686,-0.649994
7/20/2018,909.75,1667834,3.25,9398.950195,272916,-9.850586,253.399994,6422014,-0.899994
7/23/2018,910.400024,1179253,-0.650024,9701,607813,-302.049805,258.75,8891743,-5.350006
7/24/2018,920.400024,1982289,-10,9832.450195,749626,-131.450195,258.799988,9906160,-0.049988
7/25/2018,910.099976,1433236,10.300048,9758.950195,384750,73.5,257.850006,6721386,0.949982
7/26/2018,913.599976,2785063,-3.5,9396.25,1261317,362.700195,258.25,8817721,-0.399994
7/27/2018,909.849976,1658854,3.75,9310.400391,672141,85.849609,268.149994,15275469,-9.899994
7/30/2018,933.25,2458481,-23.400024,9381.900391,539464,-71.5,267.5,7801098,0.649994
7/31/2018,935.950012,2011316,-2.700012,9520.549805,426388,-138.649414,264.100006,10026055,3.399994
8/1/2018,929.75,2000884,6.200012,9341.599609,700719,178.950196,265.049988,53282545,-0.949982
8/2/2018,911.299988,1652795,18.450012,9142.400391,875157,199.199218,260.850006,17421472,4.199982
8/3/2018,920.650024,1575164,-9.350036,9187,470958,-44.599609,258.450012,9041836,2.399994
8/6/2018,932.400024,1702042,-11.75,9286.400391,237693,-99.400391,254.050003,11371744,4.400009
8/7/2018,927,5202007,5.400024,9411.5,381947,-125.099609,251.600006,14490727,2.449997
8/8/2018,928.299988,2056171,-1.299988,9207.400391,638498,204.099609,255.149994,16125867,-3.549988
8/9/2018,933.200012,2452570,-4.900024,9146.049805,651728,61.350586,257.850006,7777719,-2.700012
8/10/2018,945.950012,3163115,-12.75,9148.25,427827,-2.200195,250.100006,14606037,7.75
8/13/2018,954.5,4285645,-8.549988,9080.849609,348201,67.400391,248.699997,13877900,1.400009
8/14/2018,950.450012,1801054,4.049988,9132.599609,344056,-51.75,248.800003,9171033,-0.100006
8/16/2018,951.25,1832039,-0.799988,9200.549805,465479,-67.950196,251.300003,14148347,-2.5
8/17/2018,961.5,2246030,-10.25,9152.099609,477538,48.450196,258.25,16117660,-6.949997
8/20/2018,969.549988,1877608,-8.049988,9074.349609,449317,77.75,270.100006,25576718,-11.850006
8/21/2018,957.799988,1557070,11.75,9113.299805,380824,-38.950196,268.799988,19505584,1.300018
8/23/2018,963.099976,1978510,-5.299988,9223.299805,751705,-110,256.899994,18667622,11.899994
8/24/2018,968.299988,1634893,-5.200012,9163.799805,401110,59.5,255.5,8703468,1.399994
8/27/2018,976.450012,1635797,-8.150024,9245.25,326945,-81.450195,258.799988,6127707,-3.299988
8/28/2018,980.5,1460036,-4.049988,9427.950195,684054,-182.700195,260,8506857,-1.200012
8/29/2018,983.849976,1795568,-3.349976,9368.099609,433440,59.850586,261.700012,5117552,-1.700012
8/30/2018,982.950012,1831626,0.899964,9205.799805,674292,162.299804,259.350006,6333570,2.350006
8/31/2018,965.299988,2243187,17.650024,9096.400391,634522,109.399414,267.5,12360078,-8.149994
9/3/2018,947.799988,2189450,17.5,8902.150391,992161,194.25,266.600006,14597832,0.899994
9/4/2018,931.75,2067396,16.049988,8868.5,530967,33.650391,261.950012,14775900,4.649994
9/5/2018,929.400024,2133045,2.349976,8896.099609,491163,-27.599609,266.5,10084307,-4.549988
9/6/2018,934.950012,2144816,-5.549988,8759.849609,687535,136.25,269.950012,14736214,-3.450012
9/7/2018,973.700012,3132025,-38.75,8719.200195,636918,40.649414,277.399994,26189156,-7.449982
9/10/2018,937.349976,2151834,36.350036,8639.400391,577299,79.799804,275.700012,21322969,1.699982
9/11/2018,943.150024,3909701,-5.800048,8517.049805,552622,122.350586,267.299988,13444031,8.400024
9/12/2018,938.150024,2787531,5,8493.950195,634678,23.09961,262.399994,14456273,4.899994
9/14/2018,951.900024,2803861,-13.75,8626.700195,754169,-132.75,266.600006,10710620,-4.200012
9/17/2018,950.849976,1978897,1.050048,8537.799805,422191,88.90039,260.25,9461420,6.350006
9/18/2018,946.549988,2227889,4.299988,8399.150391,507455,138.649414,251.5,11554420,8.75
9/19/2018,948.900024,2083160,-2.350036,8210.349609,959340,188.800782,252.600006,7845650,-1.100006
9/21/2018,959.900024,4633394,-11,8040.149902,1646047,170.199707,250.350006,18547453,2.25
9/24/2018,896.049988,4569708,63.850036,7793.049805,1801469,247.100097,240.199997,8889259,10.150009
9/25/2018,893,4269089,3.049988,7999.450195,1159438,-206.40039,240.800003,9030367,-0.600006
9/26/2018,893.349976,2357565,-0.349976,7842.549805,754963,156.90039,233.350006,17810869,7.449997
9/27/2018,877.450012,2588148,15.899964,7553.049805,1594739,289.5,225.25,17430781,8.100006
9/28/2018,860.950012,4188699,16.5,7347.950195,1413254,205.09961,223.699997,14196824,1.550003
10/1/2018,847.599976,3060818,13.350036,7463.950195,1034603,-116,229.350006,9743094,-5.650009
10/3/2018,791.599976,6680994,56,7246,1148091,217.950195,227.600006,9094685,1.75
10/4/2018,794.700012,5036305,-3.100036,7198.75,1104174,47.25,223.25,13898979,4.350006
10/5/2018,769.549988,5157618,25.150024,6904.350098,1481376,294.399902,216.25,10471026,7
10/8/2018,774.849976,3874262,-5.299988,6889.75,1393849,14.600098,212.350006,11854170,3.899994
10/9/2018,764.799988,2933355,10.049988,6699.450195,1079041,190.299805,184.350006,142760251,28
10/10/2018,764.099976,7578601,0.700012,6985.850098,1162309,-286.399903,188.75,35670907,-4.399994
10/11/2018,730.150024,6199047,33.949952,6875.5,869569,110.350098,182.949997,19323517,5.800003
10/12/2018,768.5,4477653,-38.349976,7287.200195,1053651,-411.700195,183.75,18014894,-0.800003
10/15/2018,749,5282462,19.5,7182,682234,105.200195,184.350006,11658409,-0.600006
10/16/2018,777.700012,4357854,-28.700012,7150.899902,637012,31.100098,185.850006,9695745,-1.5
10/17/2018,759.400024,2634539,18.299988,6885.600098,1021019,265.299804,179.949997,12004524,5.900009
10/19/2018,741.200012,2985488,18.200012,6756.450195,903940,129.149903,174.699997,10469358,5.25
10/22/2018,733.75,1842855,7.450012,6812.200195,774016,-55.75,170.75,11721075,3.949997
10/23/2018,729.950012,2967082,3.799988,6771.299805,734440,40.90039,170.649994,15588511,0.100006
10/24/2018,736.25,3729119,-6.299988,6768.299805,681526,3,170.649994,15421903,0
10/25/2018,733.75,3966709,2.5,6723.200195,2101936,45.09961,165.350006,14877057,5.299988
10/26/2018,728.200012,1813847,5.549988,6717.299805,874526,5.90039,168.5,19584723,-3.149994
10/29/2018,749.5,1954444,-21.299988,6798.700195,505428,-81.40039,175.350006,14171750,-6.850006
10/30/2018,746.299988,2756355,3.200012,6697,771389,101.700195,177.25,15602414,-1.899994
10/31/2018,765.950012,3093083,-19.650024,6616.399902,1315746,80.600098,179.100006,12579712,-1.850006
11/1/2018,756.049988,4171044,9.900024,6711.75,842039,-95.350098,179.449997,28947802,-0.349991
11/2/2018,783.549988,4117317,-27.5,7135.450195,1834118,-423.700195,190.300003,29425248,-10.850006
11/5/2018,775.450012,2168486,8.099976,7177.25,1040315,-41.799805,189.800003,14818506,0.5
11/6/2018,778.400024,1839552,-2.950012,7075,667413,102.25,193.25,35339222,-3.449997
11/7/2018,792.900024,731279,-14.5,7127.899902,127507,-52.899902,194.850006,3932893,-1.600006
11/9/2018,795.25,3085813,-2.349976,7283.5,986090,-155.600098,195.25,22341961,-0.399994
11/12/2018,780.900024,2101138,14.349976,7087.799805,687443,195.700195,186.050003,20789180,9.199997
11/13/2018,790.049988,3010295,-9.149964,7150.450195,572295,-62.65039,179.5,22189598,6.550003
11/14/2018,769.599976,4237768,20.450012,7369.049805,1112945,-218.59961,176.800003,15795883,2.699997
11/15/2018,766.5,4315301,3.099976,7478.299805,1048278,-109.25,180.199997,18740276,-3.399994
11/16/2018,767.599976,2373384,-1.099976,7341.200195,806420,137.09961,179.899994,10022823,0.300003
11/19/2018,781.349976,2681651,-13.75,7411.649902,577408,-70.449707,184.600006,14522581,-4.700012
11/20/2018,782.599976,2902880,-1.25,7333.950195,637243,77.699707,183.75,13114982,0.850006
11/21/2018,769.099976,1851514,13.5,7424.5,701156,-90.549805,184.149994,8097107,-0.399994
11/22/2018,746.099976,2578750,23,7411.100098,668352,13.399902,182.550003,9135857,1.599991
11/26/2018,747.900024,2676798,-1.800048,7554.700195,899481,-143.600097,181.75,9865426,0.800003
11/27/2018,751.75,2179714,-3.849976,7647.600098,783389,-92.899903,180.050003,11639680,1.699997
11/28/2018,748.400024,2007876,3.349976,7574.200195,686734,73.399903,174.449997,12504717,5.600006
11/29/2018,773.200012,5038807,-24.799988,7546.75,725583,27.450195,177.25,20892744,-2.800003
11/30/2018,790.900024,5214780,-17.700012,7661.600098,869715,-114.850098,171.949997,18393012,5.300003
12/3/2018,761.049988,5839713,29.850036,7779.950195,772869,-118.350097,175.449997,14068885,-3.5
12/4/2018,740.299988,7101096,20.75,7721.649902,551195,58.300293,175.75,11481923,-0.300003
12/5/2018,718.049988,4837874,22.25,7554.049805,704296,167.600097,169.199997,14960527,6.550003
12/6/2018,710.950012,3970063,7.099976,7209.700195,1339030,344.34961,162.649994,15428019,6.550003
12/7/2018,721.099976,2716587,-10.149964,7313.950195,688881,-104.25,162.399994,13545006,0.25
12/10/2018,710.549988,3150111,10.549988,7350.5,785024,-36.549805,157.100006,13520495,5.299988
12/11/2018,722.349976,4383980,-11.799988,7305.350098,843166,45.149902,158.100006,12094881,-1
12/12/2018,750.799988,3460143,-28.450012,7471.850098,643037,-166.5,164.100006,22461175,-6
12/13/2018,759.200012,3510371,-8.400024,7670.5,881204,-198.649902,166.850006,12235499,-2.75
12/14/2018,757.25,1760631,1.950012,7662.149902,676653,8.350098,166.949997,10091732,-0.099991
12/17/2018,756.349976,2022203,0.900024,7734.049805,712296,-71.899903,173.949997,28526103,-7
12/18/2018,770.950012,3600834,-14.600036,7772.350098,658919,-38.300293,174.75,18015933,-0.800003
12/19/2018,782.650024,3361238,-11.700012,7936,856358,-163.649902,173.899994,11540042,0.850006
12/20/2018,795.450012,2707144,-12.799988,7807.049805,824303,128.950195,176.399994,15819006,-2.5
12/21/2018,781.150024,6125095,14.299988,7536.299805,1257227,270.75,176.25,23742481,0.149994
12/24/2018,788.650024,2034516,-7.5,7529.149902,611297,7.149903,172.5,11374468,3.75
12/26/2018,787.700012,1683700,0.950012,7569.100098,594156,-39.950196,170.899994,12044191,1.600006
12/27/2018,795.650024,3156130,-7.950012,7499.950195,704523,69.149903,168.25,15231581,2.649994
12/28/2018,803.549988,1820270,-7.899964,7505.549805,616845,-5.59961,170.850006,8669584,-2.600006
12/31/2018,803.849976,2232551,-0.299988,7465.5,547975,40.049805,172.699997,8511388,-1.849991
1/1/2019,773.349976,3442903,30.5,7476.799805,625360,-11.299805,173.449997,6715543,-0.75
1/2/2019,741.700012,10596260,31.649964,7267.850098,891844,208.949707,168.550003,13410104,4.899994
1/3/2019,718.299988,11084172,23.400024,7203.950195,715168,63.899903,166.050003,9321842,2.5
1/4/2019,725.599976,5919404,-7.299988,7234.5,774445,-30.549805,170.949997,17650435,-4.899994
1/7/2019,729.549988,2792255,-3.950012,7362.049805,687845,-127.549805,175.350006,21438351,-4.400009
1/8/2019,723.400024,4764487,6.149964,7439.5,516841,-77.450195,179.949997,20128985,-4.599991
1/9/2019,726.299988,2569424,-2.899964,7492.899902,740580,-53.399902,183.050003,17468948,-3.100006
1/10/2019,733.200012,2550750,-6.900024,7391.600098,452699,101.299804,185.75,16961888,-2.699997
1/11/2019,727.900024,2215240,5.299988,7320.5,488399,71.100098,180.300003,25902974,5.449997
1/14/2019,724.549988,1713221,3.350036,7408.700195,424152,-88.200195,182.399994,18935120,-2.099991
1/15/2019,726.900024,2138402,-2.350036,7355.149902,491196,53.550293,185.350006,13536578,-2.950012
1/16/2019,726.25,1288969,0.650024,7310.25,424769,44.899902,185.449997,11874245,-0.099991
1/17/2019,734.650024,3318440,-8.400024,7336.25,462725,-26,184.899994,9365756,0.550003
1/18/2019,734.950012,1601885,-0.299988,7357.950195,334555,-21.700195,183.300003,6797621,1.599991
1/21/2019,730.299988,1341152,4.650024,7208.399902,654537,149.550293,181.5,6918258,1.800003
1/22/2019,708.5,5097285,21.799988,7068.850098,896521,139.549804,180.850006,9775717,0.649994
1/23/2019,695.849976,4714919,12.650024,7045.399902,702474,23.450196,180.25,9778926,0.600006
1/24/2019,697.299988,3891245,-1.450012,7040.600098,520703,4.799804,175.399994,13461254,4.850006
1/25/2019,683.5,3421228,13.799988,6513.399902,3062762,527.200196,173.25,12136892,2.149994
1/28/2019,673.049988,5762442,10.450012,6511.049805,2398091,2.350097,172.300003,8167430,0.949997
1/29/2019,669.650024,4860919,3.399964,6526.950195,1101399,-15.90039,173.600006,6141180,-1.300003
1/30/2019,678.650024,2738163,-9,6548.25,583773,-21.299805,174.600006,7757847,-1
1/31/2019,680.049988,3496189,-1.399964,6641.149902,926270,-92.899902,181.199997,22277646,-6.599991
2/1/2019,688.400024,8005192,-8.350036,6962.299805,2545419,-321.149903,181.649994,14931422,-0.449997
2/4/2019,674.450012,2652101,13.950012,6988.200195,658776,-25.90039,180.25,11854351,1.399994
2/5/2019,684.900024,3550741,-10.450012,7093.600098,681498,-105.399903,175.800003,12064426,4.449997
2/6/2019,695.099976,2221744,-10.199952,7183.399902,567827,-89.799804,178.5,10334594,-2.699997
2/7/2019,700.900024,2710457,-5.800048,7302.549805,690174,-119.149903,182.850006,16152722,-4.350006
2/8/2019,682.099976,10858152,18.800048,7134.25,576159,168.299805,150.699997,102256857,32.150009
2/11/2019,647.549988,7931599,34.549988,7177.899902,502244,-43.649902,152.649994,26161867,-1.949997
2/12/2019,648.700012,3357448,-1.150024,7162.5,494592,15.399902,151.800003,14174912,0.849991
2/14/2019,634.400024,3530468,14.299988,7017.5,622311,145,159.850006,16348306,-8.050003
2/15/2019,627.549988,5765467,6.850036,6930.049805,768798,87.450195,161.649994,20705576,-1.799988
2/18/2019,624.700012,4750172,2.849976,6842.700195,509963,87.34961,162.899994,13503666,-1.25
2/19/2019,632.599976,3526711,-7.899964,6804.549805,493861,38.15039,163.75,14533142,-0.850006
2/20/2019,633.549988,2369483,-0.950012,6849.899902,534284,-45.350097,164.800003,11610728,-1.050003
2/21/2019,634.200012,2813880,-0.650024,6801.549805,722938,48.350097,169.699997,14811723,-4.899994
2/22/2019,646.599976,4053346,-12.399964,6912.399902,764535,-110.850097,174.300003,13011477,-4.600006
2/25/2019,650.700012,1863303,-4.100036,6924.899902,495728,-12.5,175.75,15554532,-1.449997
2/26/2019,651.299988,3862642,-0.599976,6904.299805,673415,20.600097,182.649994,31859427,-6.899994
2/27/2019,656.150024,3193418,-4.850036,6968.5,961829,-64.200195,177.350006,19723906,5.299988
2/28/2019,645.900024,3955320,10.25,6829.700195,1031563,138.799805,177.449997,18692372,-0.099991
3/1/2019,649.700012,3957539,-3.799988,6935.149902,768822,-105.449707,180.300003,20539919,-2.850006
3/5/2019,656.75,6039244,-7.049988,7117.75,838538,-182.600098,194.050003,58138551,-13.75
3/6/2019,658.900024,7495708,-2.150024,7056.899902,557197,60.850098,188.800003,22468702,5.25
3/7/2019,671.799988,8703088,-12.899964,7029.049805,396771,27.850097,189.300003,27051501,-0.5
3/8/2019,670.150024,3877059,1.649964,6967.700195,486432,61.34961,181.199997,28012914,8.100006
3/11/2019,681.049988,4027884,-10.899964,7081.899902,720905,-114.199707,181.850006,25669662,-0.650009
3/12/2019,687.900024,3876498,-6.850036,7157.200195,828847,-75.300293,184.800003,18657724,-2.949997
3/13/2019,684.200012,1808059,3.700012,7091.049805,534982,66.15039,181.699997,9769821,3.100006
3/14/2019,685.900024,1901877,-1.700012,7086.299805,584482,4.75,179.550003,15737080,2.149994
3/15/2019,694.599976,5208071,-8.699952,7084,861945,2.299805,180,17490993,-0.449997
3/18/2019,684.200012,2600716,10.399964,6894,1336134,190,182.25,14690339,-2.25
3/19/2019,689.400024,2331409,-5.200012,6825.200195,816763,68.799805,182.850006,10318028,-0.600006
3/20/2019,678.599976,2369729,10.800048,6673.549805,1017560,151.65039,180.199997,7543753,2.650009
3/22/2019,678.799988,2770303,-0.200012,6552.700195,1715983,120.84961,175.399994,11505994,4.800003
3/25/2019,664.599976,2337486,14.200012,6522.600098,1093184,30.100097,171.300003,11864723,4.099991
3/26/2019,669.599976,2434715,-5,6585.700195,909087,-63.100097,173.100006,7820112,-1.800003
3/27/2019,660.049988,2426853,9.549988,6518,887601,67.700195,169.850006,10047628,3.25
3/28/2019,655.950012,3910004,4.099976,6596.25,949713,-78.25,170.550003,13203927,-0.699997
4/1/2019,660.900024,5458057,-4.950012,6840.700195,1142386,-244.450195,187.350006,46389181,-16.800003
4/2/2019,668.599976,3802792,-7.699952,6889.700195,866805,-49,202.949997,100834335,-15.599991
4/3/2019,658.450012,2745080,10.149964,7072.899902,1491021,-183.199707,201.350006,81779620,1.599991
4/4/2019,653.349976,3684739,5.100036,7113.100098,1388375,-40.200196,206.149994,41268908,-4.799988
4/5/2019,658.200012,2694077,-4.850036,7107.700195,729603,5.399903,205.149994,32057373,1
4/8/2019,667,3413270,-8.799988,7129.450195,498374,-21.75,200.550003,23877595,4.599991
4/9/2019,667.849976,2401571,-0.849976,7216.549805,741669,-87.09961,205.899994,29611268,-5.349991
4/10/2019,670.25,2499060,-2.400024,7186.350098,590107,30.199707,216.050003,69349488,-10.150009
4/11/2019,672.75,4863931,-2.5,7187.850098,609539,-1.5,218.199997,41859862,-2.149994
4/12/2019,678.200012,3302657,-5.450012,7342.850098,929935,-155,215.949997,21788548,2.25
4/15/2019,683.200012,2408677,-5,7352.5,585205,-9.649902,231.75,57283251,-15.800003
4/16/2019,688.099976,3002929,-4.899964,7458.549805,707823,-106.049805,230.5,41653657,1.25
4/18/2019,684.650024,2996875,3.449952,7447.450195,713163,11.09961,236.25,42451178,-5.75
4/22/2019,673.400024,1483513,11.25,7321.25,479609,126.200195,234.850006,30282217,1.399994
4/23/2019,665.75,3248237,7.650024,7048.899902,952628,272.350098,231.649994,18975358,3.200012
4/24/2019,668.150024,2247998,-2.400024,7016.700195,1063510,32.199707,223.600006,50317411,8.049988
4/25/2019,665.150024,3169504,3,6905.25,3075510,111.450195,221.850006,27132908,1.75
4/26/2019,659.450012,3632433,5.700012,6842.850098,1999920,62.399902,215.600006,26038093,6.25
4/30/2019,645.299988,5042085,14.150024,6666.399902,1640025,176.450196,214.300003,21289116,1.300003
5/2/2019,645.900024,3007579,-0.600036,6683.25,1337101,-16.850098,207.300003,21986007,7
5/3/2019,645.799988,2330580,0.100036,6710,795679,-26.75,209.449997,37153857,-2.149994
5/6/2019,638.5,1498420,7.299988,6709.649902,480317,0.350098,199.800003,30117667,9.649994
